longitude,latitude,sunshine_category
114.625,-24.375,9
114.875,-24.375,9
115.125,-24.375,9
115.375,-24.375,9
115.625,-24.375,9
115.875,-24.375,9
116.125,-24.375,9
116.375,-24.375,9
116.625,-24.375,9
116.875,-24.375,9
117.125,-24.375,9
117.375,-24.375,9
117.625,-24.375,9
117.875,-24.375,9
118.125,-24.375,9
118.375,-24.375,9
118.625,-24.375,9
118.875,-24.375,9
119.125,-24.375,9
119.375,-24.375,9
119.625,-24.375,9
119.875,-24.375,9
120.125,-24.375,9
120.375,-24.375,9
120.625,-24.375,9
120.875,-24.375,9
121.125,-24.375,9
121.375,-24.375,9
121.625,-24.375,9
121.875,-24.375,9
122.125,-24.375,9
122.375,-24.375,9
122.625,-24.375,9
122.875,-24.375,9
123.125,-24.375,9
123.375,-24.375,9
123.625,-24.375,9
123.875,-24.375,9
124.125,-24.375,9
124.375,-24.375,9
124.625,-24.375,9
124.875,-24.375,9
125.125,-24.375,9
125.375,-24.375,9
125.625,-24.375,9
125.875,-24.375,9
126.125,-24.375,9
126.375,-24.375,9
126.625,-24.375,9
126.875,-24.375,9
127.125,-24.375,9
127.375,-24.375,9
127.625,-24.375,9
127.875,-24.375,9
128.125,-24.375,9
128.375,-24.375,9
128.625,-24.375,9
128.875,-24.375,9
129.125,-24.375,9
129.375,-24.375,9
129.625,-24.375,9
129.875,-24.375,9
130.125,-24.375,9
130.375,-24.375,9
130.625,-24.375,9
130.875,-24.375,9
131.125,-24.375,9
131.375,-24.375,9
131.625,-24.375,9
131.875,-24.375,9
132.125,-24.375,9
132.375,-24.375,9
132.625,-24.375,9
132.875,-24.375,9
133.125,-24.375,9
133.375,-24.375,9
133.625,-24.375,9
133.875,-24.375,9
134.125,-24.375,9
134.375,-24.375,9
134.625,-24.375,9
134.875,-24.375,9
135.125,-24.375,9
135.375,-24.375,9
135.625,-24.375,9
135.875,-24.375,9
136.125,-24.375,9
136.375,-24.375,9
136.625,-24.375,9
136.875,-24.375,9
137.125,-24.375,9
137.375,-24.375,9
137.625,-24.375,9
137.875,-24.375,9
138.125,-24.375,9
138.375,-24.375,9
138.625,-24.375,9
138.875,-24.375,9
139.125,-24.375,9
139.375,-24.375,9
139.625,-24.375,9
139.875,-24.375,9
140.125,-24.375,9
140.375,-24.375,9
140.625,-24.375,9
140.875,-24.375,9
141.125,-24.375,9
141.375,-24.375,9
141.625,-24.375,9
141.875,-24.375,9
142.125,-24.375,8
142.375,-24.375,8
142.625,-24.375,8
142.875,-24.375,8
143.125,-24.375,8
143.375,-24.375,8
143.625,-24.375,8
143.875,-24.375,8
144.125,-24.375,8
144.375,-24.375,8
144.625,-24.375,8
144.875,-24.375,8
145.125,-24.375,8
145.375,-24.375,8
145.625,-24.375,8
145.875,-24.375,8
146.125,-24.375,8
146.375,-24.375,8
146.625,-24.375,8
146.875,-24.375,8
147.125,-24.375,7
147.375,-24.375,7
147.625,-24.375,7
147.875,-24.375,7
148.125,-24.375,7
148.375,-24.375,7
148.625,-24.375,7
148.875,-24.375,7
149.125,-24.375,7
149.375,-24.375,7
149.625,-24.375,7
149.875,-24.375,7
150.125,-24.375,7
150.375,-24.375,8
150.625,-24.375,8
150.875,-24.375,8
151.125,-24.375,8
151.375,-24.375,8
151.625,-24.375,8
151.875,-24.375,8
152.125,-24.375,7
152.375,-24.375,7
152.625,-24.375,7
152.875,-24.375,7
153.125,-24.375,7
153.375,-24.375,7
153.625,-24.375,7
153.875,-24.375,7
154.125,-24.375,7
154.375,-24.375,7
154.625,-24.375,7
154.875,-24.375,7
155.125,-24.375,7
155.375,-24.375,7
155.625,-24.375,7
155.875,-24.375,7
156.125,-24.375,7
111.875,-24.625,9
112.125,-24.625,9
112.375,-24.625,9
112.625,-24.625,9
112.875,-24.625,9
113.125,-24.625,9
113.375,-24.625,9
113.625,-24.625,9
113.875,-24.625,9
114.125,-24.625,9
114.375,-24.625,9
114.625,-24.625,9
114.875,-24.625,9
115.125,-24.625,9
115.375,-24.625,9
115.625,-24.625,9
115.875,-24.625,9
116.125,-24.625,9
116.375,-24.625,9
116.625,-24.625,9
116.875,-24.625,9
117.125,-24.625,9
117.375,-24.625,9
117.625,-24.625,9
117.875,-24.625,9
118.125,-24.625,9
118.375,-24.625,9
118.625,-24.625,9
118.875,-24.625,9
119.125,-24.625,9
119.375,-24.625,9
119.625,-24.625,9
119.875,-24.625,9
120.125,-24.625,9
120.375,-24.625,9
120.625,-24.625,9
120.875,-24.625,9
121.125,-24.625,9
121.375,-24.625,9
121.625,-24.625,9
121.875,-24.625,9
122.125,-24.625,9
122.375,-24.625,9
122.625,-24.625,9
122.875,-24.625,9
123.125,-24.625,9
123.375,-24.625,9
123.625,-24.625,9
123.875,-24.625,9
124.125,-24.625,9
124.375,-24.625,9
124.625,-24.625,9
124.875,-24.625,9
125.125,-24.625,9
125.375,-24.625,9
125.625,-24.625,9
125.875,-24.625,9
126.125,-24.625,9
126.375,-24.625,9
126.625,-24.625,9
126.875,-24.625,9
127.125,-24.625,9
127.375,-24.625,9
127.625,-24.625,9
127.875,-24.625,9
128.125,-24.625,9
128.375,-24.625,9
128.625,-24.625,9
128.875,-24.625,9
129.125,-24.625,9
129.375,-24.625,9
129.625,-24.625,9
129.875,-24.625,9
130.125,-24.625,9
130.375,-24.625,9
130.625,-24.625,9
130.875,-24.625,9
131.125,-24.625,9
131.375,-24.625,9
131.625,-24.625,9
131.875,-24.625,9
132.125,-24.625,9
132.375,-24.625,9
132.625,-24.625,9
132.875,-24.625,9
133.125,-24.625,9
133.375,-24.625,9
133.625,-24.625,9
133.875,-24.625,9
134.125,-24.625,9
134.375,-24.625,9
134.625,-24.625,9
134.875,-24.625,9
135.125,-24.625,9
135.375,-24.625,9
135.625,-24.625,9
135.875,-24.625,9
136.125,-24.625,9
136.375,-24.625,9
136.625,-24.625,9
136.875,-24.625,9
137.125,-24.625,9
137.375,-24.625,9
137.625,-24.625,9
137.875,-24.625,9
138.125,-24.625,9
138.375,-24.625,9
138.625,-24.625,9
138.875,-24.625,9
139.125,-24.625,9
139.375,-24.625,9
139.625,-24.625,9
139.875,-24.625,9
140.125,-24.625,9
140.375,-24.625,9
140.625,-24.625,9
140.875,-24.625,9
141.125,-24.625,9
141.375,-24.625,9
141.625,-24.625,9
141.875,-24.625,9
142.125,-24.625,8
142.375,-24.625,8
142.625,-24.625,8
142.875,-24.625,8
143.125,-24.625,8
143.375,-24.625,8
143.625,-24.625,8
143.875,-24.625,8
144.125,-24.625,8
144.375,-24.625,8
144.625,-24.625,8
144.875,-24.625,8
145.125,-24.625,8
145.375,-24.625,8
145.625,-24.625,8
145.875,-24.625,8
146.125,-24.625,8
146.375,-24.625,8
146.625,-24.625,8
146.875,-24.625,8
147.125,-24.625,7
147.375,-24.625,7
147.625,-24.625,7
147.875,-24.625,7
148.125,-24.625,7
148.375,-24.625,7
148.625,-24.625,7
148.875,-24.625,7
149.125,-24.625,7
149.375,-24.625,7
149.625,-24.625,7
149.875,-24.625,7
150.125,-24.625,7
150.375,-24.625,7
150.625,-24.625,8
150.875,-24.625,8
151.125,-24.625,8
151.375,-24.625,8
151.625,-24.625,8
151.875,-24.625,8
152.125,-24.625,7
152.375,-24.625,7
152.625,-24.625,7
152.875,-24.625,7
153.125,-24.625,7
153.375,-24.625,7
153.625,-24.625,7
153.875,-24.625,7
154.125,-24.625,7
154.375,-24.625,7
154.625,-24.625,7
154.875,-24.625,7
155.125,-24.625,7
155.375,-24.625,7
155.625,-24.625,7
155.875,-24.625,7
156.125,-24.625,7
111.875,-24.875,9
112.125,-24.875,9
112.375,-24.875,9
112.625,-24.875,9
112.875,-24.875,9
113.125,-24.875,9
113.375,-24.875,9
113.625,-24.875,9
113.875,-24.875,9
114.125,-24.875,9
114.375,-24.875,9
114.625,-24.875,9
114.875,-24.875,9
115.125,-24.875,9
115.375,-24.875,9
115.625,-24.875,9
115.875,-24.875,9
116.125,-24.875,9
116.375,-24.875,9
116.625,-24.875,9
116.875,-24.875,9
117.125,-24.875,9
117.375,-24.875,9
117.625,-24.875,9
117.875,-24.875,9
118.125,-24.875,9
118.375,-24.875,9
118.625,-24.875,9
118.875,-24.875,9
119.125,-24.875,9
119.375,-24.875,9
119.625,-24.875,9
119.875,-24.875,9
120.125,-24.875,9
120.375,-24.875,9
120.625,-24.875,9
120.875,-24.875,9
121.125,-24.875,9
121.375,-24.875,9
121.625,-24.875,9
121.875,-24.875,9
122.125,-24.875,9
122.375,-24.875,9
122.625,-24.875,9
122.875,-24.875,9
123.125,-24.875,9
123.375,-24.875,9
123.625,-24.875,9
123.875,-24.875,9
124.125,-24.875,9
124.375,-24.875,9
124.625,-24.875,9
124.875,-24.875,9
125.125,-24.875,9
125.375,-24.875,9
125.625,-24.875,9
125.875,-24.875,9
126.125,-24.875,9
126.375,-24.875,9
126.625,-24.875,9
126.875,-24.875,9
127.125,-24.875,9
127.375,-24.875,9
127.625,-24.875,9
127.875,-24.875,9
128.125,-24.875,9
128.375,-24.875,9
128.625,-24.875,9
128.875,-24.875,9
129.125,-24.875,9
129.375,-24.875,9
129.625,-24.875,9
129.875,-24.875,9
130.125,-24.875,9
130.375,-24.875,9
130.625,-24.875,9
130.875,-24.875,9
131.125,-24.875,9
131.375,-24.875,9
131.625,-24.875,9
131.875,-24.875,9
132.125,-24.875,9
132.375,-24.875,9
132.625,-24.875,9
132.875,-24.875,9
133.125,-24.875,9
133.375,-24.875,9
133.625,-24.875,9
133.875,-24.875,9
134.125,-24.875,9
134.375,-24.875,9
134.625,-24.875,9
134.875,-24.875,9
135.125,-24.875,9
135.375,-24.875,9
135.625,-24.875,9
135.875,-24.875,9
136.125,-24.875,9
136.375,-24.875,9
136.625,-24.875,9
136.875,-24.875,9
137.125,-24.875,9
137.375,-24.875,9
137.625,-24.875,9
137.875,-24.875,9
138.125,-24.875,9
138.375,-24.875,9
138.625,-24.875,9
138.875,-24.875,9
139.125,-24.875,9
139.375,-24.875,9
139.625,-24.875,9
139.875,-24.875,9
140.125,-24.875,9
140.375,-24.875,9
140.625,-24.875,9
140.875,-24.875,9
141.125,-24.875,9
141.375,-24.875,9
141.625,-24.875,9
141.875,-24.875,8
142.125,-24.875,8
142.375,-24.875,8
142.625,-24.875,8
142.875,-24.875,8
143.125,-24.875,8
143.375,-24.875,8
143.625,-24.875,8
143.875,-24.875,8
144.125,-24.875,8
144.375,-24.875,8
144.625,-24.875,8
144.875,-24.875,8
145.125,-24.875,8
145.375,-24.875,8
145.625,-24.875,8
145.875,-24.875,8
146.125,-24.875,8
146.375,-24.875,8
146.625,-24.875,8
146.875,-24.875,7
147.125,-24.875,7
147.375,-24.875,7
147.625,-24.875,7
147.875,-24.875,7
148.125,-24.875,7
148.375,-24.875,7
148.625,-24.875,7
148.875,-24.875,7
149.125,-24.875,7
149.375,-24.875,7
149.625,-24.875,7
149.875,-24.875,7
150.125,-24.875,7
150.375,-24.875,7
150.625,-24.875,8
150.875,-24.875,8
151.125,-24.875,8
151.375,-24.875,8
151.625,-24.875,8
151.875,-24.875,8
152.125,-24.875,7
152.375,-24.875,7
152.625,-24.875,7
152.875,-24.875,7
153.125,-24.875,7
153.375,-24.875,7
153.625,-24.875,7
153.875,-24.875,7
154.125,-24.875,7
154.375,-24.875,7
154.625,-24.875,7
154.875,-24.875,7
155.125,-24.875,7
155.375,-24.875,7
155.625,-24.875,7
155.875,-24.875,7
156.125,-24.875,7
111.875,-25.125,8
112.125,-25.125,8
112.375,-25.125,8
112.625,-25.125,8
112.875,-25.125,9
113.125,-25.125,9
113.375,-25.125,9
113.625,-25.125,9
113.875,-25.125,9
114.125,-25.125,9
114.375,-25.125,9
114.625,-25.125,9
114.875,-25.125,9
115.125,-25.125,9
115.375,-25.125,9
115.625,-25.125,9
115.875,-25.125,9
116.125,-25.125,9
116.375,-25.125,9
116.625,-25.125,9
116.875,-25.125,9
117.125,-25.125,9
117.375,-25.125,9
117.625,-25.125,9
117.875,-25.125,9
118.125,-25.125,9
118.375,-25.125,9
118.625,-25.125,9
118.875,-25.125,9
119.125,-25.125,9
119.375,-25.125,9
119.625,-25.125,9
119.875,-25.125,9
120.125,-25.125,9
120.375,-25.125,9
120.625,-25.125,9
120.875,-25.125,9
121.125,-25.125,9
121.375,-25.125,9
121.625,-25.125,9
121.875,-25.125,9
122.125,-25.125,9
122.375,-25.125,9
122.625,-25.125,9
122.875,-25.125,9
123.125,-25.125,9
123.375,-25.125,9
123.625,-25.125,9
123.875,-25.125,9
124.125,-25.125,9
124.375,-25.125,9
124.625,-25.125,9
124.875,-25.125,9
125.125,-25.125,9
125.375,-25.125,9
125.625,-25.125,9
125.875,-25.125,9
126.125,-25.125,9
126.375,-25.125,9
126.625,-25.125,9
126.875,-25.125,9
127.125,-25.125,9
127.375,-25.125,9
127.625,-25.125,9
127.875,-25.125,9
128.125,-25.125,9
128.375,-25.125,9
128.625,-25.125,9
128.875,-25.125,9
129.125,-25.125,9
129.375,-25.125,9
129.625,-25.125,9
129.875,-25.125,9
130.125,-25.125,9
130.375,-25.125,9
130.625,-25.125,9
130.875,-25.125,9
131.125,-25.125,9
131.375,-25.125,9
131.625,-25.125,9
131.875,-25.125,9
132.125,-25.125,9
132.375,-25.125,9
132.625,-25.125,9
132.875,-25.125,9
133.125,-25.125,9
133.375,-25.125,9
133.625,-25.125,9
133.875,-25.125,9
134.125,-25.125,9
134.375,-25.125,9
134.625,-25.125,9
134.875,-25.125,9
135.125,-25.125,9
135.375,-25.125,9
135.625,-25.125,9
135.875,-25.125,9
136.125,-25.125,9
136.375,-25.125,9
136.625,-25.125,9
136.875,-25.125,9
137.125,-25.125,9
137.375,-25.125,9
137.625,-25.125,9
137.875,-25.125,9
138.125,-25.125,9
138.375,-25.125,9
138.625,-25.125,9
138.875,-25.125,9
139.125,-25.125,9
139.375,-25.125,9
139.625,-25.125,9
139.875,-25.125,9
140.125,-25.125,9
140.375,-25.125,9
140.625,-25.125,9
140.875,-25.125,9
141.125,-25.125,9
141.375,-25.125,9
141.625,-25.125,9
141.875,-25.125,8
142.125,-25.125,8
142.375,-25.125,8
142.625,-25.125,8
142.875,-25.125,8
143.125,-25.125,8
143.375,-25.125,8
143.625,-25.125,8
143.875,-25.125,8
144.125,-25.125,8
144.375,-25.125,8
144.625,-25.125,8
144.875,-25.125,8
145.125,-25.125,8
145.375,-25.125,8
145.625,-25.125,8
145.875,-25.125,8
146.125,-25.125,8
146.375,-25.125,8
146.625,-25.125,8
146.875,-25.125,7
147.125,-25.125,7
147.375,-25.125,7
147.625,-25.125,7
147.875,-25.125,7
148.125,-25.125,7
148.375,-25.125,7
148.625,-25.125,7
148.875,-25.125,7
149.125,-25.125,7
149.375,-25.125,7
149.625,-25.125,7
149.875,-25.125,7
150.125,-25.125,7
150.375,-25.125,7
150.625,-25.125,7
150.875,-25.125,8
151.125,-25.125,8
151.375,-25.125,8
151.625,-25.125,8
151.875,-25.125,8
152.125,-25.125,7
152.375,-25.125,7
152.625,-25.125,7
152.875,-25.125,7
153.125,-25.125,7
153.375,-25.125,7
153.625,-25.125,7
153.875,-25.125,7
154.125,-25.125,7
154.375,-25.125,7
154.625,-25.125,7
154.875,-25.125,7
155.125,-25.125,7
155.375,-25.125,7
155.625,-25.125,7
155.875,-25.125,7
156.125,-25.125,7
111.875,-25.375,8
112.125,-25.375,8
112.375,-25.375,8
112.625,-25.375,8
112.875,-25.375,8
113.125,-25.375,8
113.375,-25.375,8
113.625,-25.375,8
113.875,-25.375,8
114.125,-25.375,8
114.375,-25.375,8
114.625,-25.375,9
114.875,-25.375,9
115.125,-25.375,9
115.375,-25.375,9
115.625,-25.375,9
115.875,-25.375,9
116.125,-25.375,9
116.375,-25.375,9
116.625,-25.375,9
116.875,-25.375,9
117.125,-25.375,9
117.375,-25.375,9
117.625,-25.375,9
117.875,-25.375,9
118.125,-25.375,9
118.375,-25.375,9
118.625,-25.375,9
118.875,-25.375,9
119.125,-25.375,9
119.375,-25.375,9
119.625,-25.375,9
119.875,-25.375,9
120.125,-25.375,9
120.375,-25.375,9
120.625,-25.375,9
120.875,-25.375,9
121.125,-25.375,9
121.375,-25.375,9
121.625,-25.375,9
121.875,-25.375,9
122.125,-25.375,9
122.375,-25.375,9
122.625,-25.375,9
122.875,-25.375,9
123.125,-25.375,9
123.375,-25.375,9
123.625,-25.375,9
123.875,-25.375,9
124.125,-25.375,9
124.375,-25.375,9
124.625,-25.375,9
124.875,-25.375,9
125.125,-25.375,9
125.375,-25.375,9
125.625,-25.375,9
125.875,-25.375,9
126.125,-25.375,9
126.375,-25.375,9
126.625,-25.375,9
126.875,-25.375,9
127.125,-25.375,9
127.375,-25.375,9
127.625,-25.375,9
127.875,-25.375,9
128.125,-25.375,9
128.375,-25.375,9
128.625,-25.375,9
128.875,-25.375,9
129.125,-25.375,9
129.375,-25.375,9
129.625,-25.375,9
129.875,-25.375,9
130.125,-25.375,9
130.375,-25.375,9
130.625,-25.375,9
130.875,-25.375,9
131.125,-25.375,9
131.375,-25.375,9
131.625,-25.375,9
131.875,-25.375,9
132.125,-25.375,9
132.375,-25.375,9
132.625,-25.375,9
132.875,-25.375,9
133.125,-25.375,9
133.375,-25.375,9
133.625,-25.375,9
133.875,-25.375,9
134.125,-25.375,9
134.375,-25.375,9
134.625,-25.375,9
134.875,-25.375,9
135.125,-25.375,9
135.375,-25.375,9
135.625,-25.375,9
135.875,-25.375,9
136.125,-25.375,9
136.375,-25.375,9
136.625,-25.375,9
136.875,-25.375,9
137.125,-25.375,9
137.375,-25.375,9
137.625,-25.375,9
137.875,-25.375,9
138.125,-25.375,9
138.375,-25.375,9
138.625,-25.375,9
138.875,-25.375,9
139.125,-25.375,9
139.375,-25.375,9
139.625,-25.375,9
139.875,-25.375,9
140.125,-25.375,9
140.375,-25.375,9
140.625,-25.375,9
140.875,-25.375,9
141.125,-25.375,9
141.375,-25.375,9
141.625,-25.375,8
141.875,-25.375,8
142.125,-25.375,8
142.375,-25.375,8
142.625,-25.375,8
142.875,-25.375,8
143.125,-25.375,8
143.375,-25.375,8
143.625,-25.375,8
143.875,-25.375,8
144.125,-25.375,8
144.375,-25.375,8
144.625,-25.375,8
144.875,-25.375,8
145.125,-25.375,8
145.375,-25.375,8
145.625,-25.375,8
145.875,-25.375,8
146.125,-25.375,8
146.375,-25.375,8
146.625,-25.375,8
146.875,-25.375,7
147.125,-25.375,7
147.375,-25.375,7
147.625,-25.375,7
147.875,-25.375,7
148.125,-25.375,7
148.375,-25.375,7
148.625,-25.375,7
148.875,-25.375,7
149.125,-25.375,7
149.375,-25.375,7
149.625,-25.375,7
149.875,-25.375,7
150.125,-25.375,7
150.375,-25.375,7
150.625,-25.375,7
150.875,-25.375,7
151.125,-25.375,8
151.375,-25.375,8
151.625,-25.375,8
151.875,-25.375,8
152.125,-25.375,7
152.375,-25.375,7
152.625,-25.375,7
152.875,-25.375,7
153.125,-25.375,7
153.375,-25.375,7
153.625,-25.375,7
153.875,-25.375,7
154.125,-25.375,7
154.375,-25.375,7
154.625,-25.375,7
154.875,-25.375,7
155.125,-25.375,7
155.375,-25.375,7
155.625,-25.375,7
155.875,-25.375,7
156.125,-25.375,7
111.875,-25.625,8
112.125,-25.625,8
112.375,-25.625,8
112.625,-25.625,8
112.875,-25.625,8
113.125,-25.625,8
113.375,-25.625,8
113.625,-25.625,8
113.875,-25.625,8
114.125,-25.625,8
114.375,-25.625,8
114.625,-25.625,8
114.875,-25.625,8
115.125,-25.625,8
115.375,-25.625,8
115.625,-25.625,8
115.875,-25.625,8
116.125,-25.625,8
116.375,-25.625,8
116.625,-25.625,8
116.875,-25.625,8
117.125,-25.625,8
117.375,-25.625,8
117.625,-25.625,8
117.875,-25.625,8
118.125,-25.625,8
118.375,-25.625,9
118.625,-25.625,9
118.875,-25.625,9
119.125,-25.625,9
119.375,-25.625,9
119.625,-25.625,9
119.875,-25.625,9
120.125,-25.625,9
120.375,-25.625,9
120.625,-25.625,9
120.875,-25.625,9
121.125,-25.625,9
121.375,-25.625,9
121.625,-25.625,9
121.875,-25.625,9
122.125,-25.625,9
122.375,-25.625,9
122.625,-25.625,9
122.875,-25.625,9
123.125,-25.625,9
123.375,-25.625,9
123.625,-25.625,9
123.875,-25.625,9
124.125,-25.625,9
124.375,-25.625,9
124.625,-25.625,9
124.875,-25.625,9
125.125,-25.625,9
125.375,-25.625,9
125.625,-25.625,9
125.875,-25.625,9
126.125,-25.625,9
126.375,-25.625,9
126.625,-25.625,9
126.875,-25.625,9
127.125,-25.625,9
127.375,-25.625,9
127.625,-25.625,9
127.875,-25.625,9
128.125,-25.625,9
128.375,-25.625,9
128.625,-25.625,9
128.875,-25.625,9
129.125,-25.625,9
129.375,-25.625,9
129.625,-25.625,9
129.875,-25.625,9
130.125,-25.625,9
130.375,-25.625,9
130.625,-25.625,9
130.875,-25.625,9
131.125,-25.625,9
131.375,-25.625,9
131.625,-25.625,9
131.875,-25.625,9
132.125,-25.625,9
132.375,-25.625,9
132.625,-25.625,9
132.875,-25.625,9
133.125,-25.625,9
133.375,-25.625,9
133.625,-25.625,9
133.875,-25.625,9
134.125,-25.625,9
134.375,-25.625,9
134.625,-25.625,9
134.875,-25.625,9
135.125,-25.625,9
135.375,-25.625,9
135.625,-25.625,9
135.875,-25.625,9
136.125,-25.625,9
136.375,-25.625,9
136.625,-25.625,9
136.875,-25.625,9
137.125,-25.625,9
137.375,-25.625,9
137.625,-25.625,9
137.875,-25.625,9
138.125,-25.625,9
138.375,-25.625,9
138.625,-25.625,9
138.875,-25.625,9
139.125,-25.625,9
139.375,-25.625,9
139.625,-25.625,9
139.875,-25.625,9
140.125,-25.625,9
140.375,-25.625,9
140.625,-25.625,9
140.875,-25.625,9
141.125,-25.625,9
141.375,-25.625,8
141.625,-25.625,8
141.875,-25.625,8
142.125,-25.625,8
142.375,-25.625,8
142.625,-25.625,8
142.875,-25.625,8
143.125,-25.625,8
143.375,-25.625,8
143.625,-25.625,8
143.875,-25.625,8
144.125,-25.625,8
144.375,-25.625,8
144.625,-25.625,8
144.875,-25.625,8
145.125,-25.625,8
145.375,-25.625,8
145.625,-25.625,8
145.875,-25.625,8
146.125,-25.625,8
146.375,-25.625,8
146.625,-25.625,8
146.875,-25.625,8
147.125,-25.625,7
147.375,-25.625,7
147.625,-25.625,7
147.875,-25.625,7
148.125,-25.625,7
148.375,-25.625,7
148.625,-25.625,7
148.875,-25.625,7
149.125,-25.625,7
149.375,-25.625,7
149.625,-25.625,7
149.875,-25.625,7
150.125,-25.625,7
150.375,-25.625,7
150.625,-25.625,7
150.875,-25.625,7
151.125,-25.625,8
151.375,-25.625,8
151.625,-25.625,7
151.875,-25.625,7
152.125,-25.625,7
152.375,-25.625,7
152.625,-25.625,7
152.875,-25.625,7
153.125,-25.625,7
153.375,-25.625,7
153.625,-25.625,7
153.875,-25.625,7
154.125,-25.625,7
154.375,-25.625,7
154.625,-25.625,7
154.875,-25.625,7
155.125,-25.625,7
155.375,-25.625,7
155.625,-25.625,7
155.875,-25.625,7
156.125,-25.625,7
111.875,-25.875,8
112.125,-25.875,8
112.375,-25.875,8
112.625,-25.875,8
112.875,-25.875,8
113.125,-25.875,8
113.375,-25.875,8
113.625,-25.875,8
113.875,-25.875,8
114.125,-25.875,8
114.375,-25.875,8
114.625,-25.875,8
114.875,-25.875,8
115.125,-25.875,8
115.375,-25.875,8
115.625,-25.875,8
115.875,-25.875,8
116.125,-25.875,8
116.375,-25.875,8
116.625,-25.875,8
116.875,-25.875,8
117.125,-25.875,8
117.375,-25.875,8
117.625,-25.875,8
117.875,-25.875,8
118.125,-25.875,8
118.375,-25.875,8
118.625,-25.875,8
118.875,-25.875,8
119.125,-25.875,8
119.375,-25.875,8
119.625,-25.875,8
119.875,-25.875,8
120.125,-25.875,8
120.375,-25.875,8
120.625,-25.875,8
120.875,-25.875,9
121.125,-25.875,9
121.375,-25.875,9
121.625,-25.875,9
121.875,-25.875,9
122.125,-25.875,9
122.375,-25.875,9
122.625,-25.875,9
122.875,-25.875,9
123.125,-25.875,9
123.375,-25.875,9
123.625,-25.875,9
123.875,-25.875,9
124.125,-25.875,9
124.375,-25.875,9
124.625,-25.875,9
124.875,-25.875,9
125.125,-25.875,9
125.375,-25.875,9
125.625,-25.875,9
125.875,-25.875,9
126.125,-25.875,9
126.375,-25.875,9
126.625,-25.875,9
126.875,-25.875,9
127.125,-25.875,9
127.375,-25.875,9
127.625,-25.875,9
127.875,-25.875,9
128.125,-25.875,9
128.375,-25.875,9
128.625,-25.875,9
128.875,-25.875,9
129.125,-25.875,9
129.375,-25.875,9
129.625,-25.875,9
129.875,-25.875,9
130.125,-25.875,9
130.375,-25.875,9
130.625,-25.875,9
130.875,-25.875,9
131.125,-25.875,9
131.375,-25.875,9
131.625,-25.875,9
131.875,-25.875,9
132.125,-25.875,9
132.375,-25.875,9
132.625,-25.875,9
132.875,-25.875,9
133.125,-25.875,9
133.375,-25.875,9
133.625,-25.875,9
133.875,-25.875,9
134.125,-25.875,9
134.375,-25.875,9
134.625,-25.875,9
134.875,-25.875,9
135.125,-25.875,9
135.375,-25.875,9
135.625,-25.875,9
135.875,-25.875,9
136.125,-25.875,9
136.375,-25.875,9
136.625,-25.875,9
136.875,-25.875,9
137.125,-25.875,9
137.375,-25.875,9
137.625,-25.875,9
137.875,-25.875,9
138.125,-25.875,9
138.375,-25.875,9
138.625,-25.875,9
138.875,-25.875,9
139.125,-25.875,9
139.375,-25.875,9
139.625,-25.875,9
139.875,-25.875,9
140.125,-25.875,9
140.375,-25.875,9
140.625,-25.875,9
140.875,-25.875,9
141.125,-25.875,8
141.375,-25.875,8
141.625,-25.875,8
141.875,-25.875,8
142.125,-25.875,8
142.375,-25.875,8
142.625,-25.875,8
142.875,-25.875,8
143.125,-25.875,8
143.375,-25.875,8
143.625,-25.875,8
143.875,-25.875,8
144.125,-25.875,8
144.375,-25.875,8
144.625,-25.875,8
144.875,-25.875,8
145.125,-25.875,8
145.375,-25.875,8
145.625,-25.875,8
145.875,-25.875,8
146.125,-25.875,8
146.375,-25.875,8
146.625,-25.875,8
146.875,-25.875,8
147.125,-25.875,7
147.375,-25.875,7
147.625,-25.875,7
147.875,-25.875,7
148.125,-25.875,7
148.375,-25.875,7
148.625,-25.875,7
148.875,-25.875,7
149.125,-25.875,7
149.375,-25.875,7
149.625,-25.875,7
149.875,-25.875,7
150.125,-25.875,7
150.375,-25.875,7
150.625,-25.875,7
150.875,-25.875,7
151.125,-25.875,8
151.375,-25.875,7
151.625,-25.875,7
151.875,-25.875,7
152.125,-25.875,7
152.375,-25.875,7
152.625,-25.875,7
152.875,-25.875,7
153.125,-25.875,7
153.375,-25.875,7
153.625,-25.875,7
153.875,-25.875,7
154.125,-25.875,7
154.375,-25.875,7
154.625,-25.875,7
154.875,-25.875,7
155.125,-25.875,7
155.375,-25.875,7
155.625,-25.875,7
155.875,-25.875,7
156.125,-25.875,7
111.875,-26.125,8
112.125,-26.125,8
112.375,-26.125,8
112.625,-26.125,8
112.875,-26.125,8
113.125,-26.125,8
113.375,-26.125,8
113.625,-26.125,8
113.875,-26.125,8
114.125,-26.125,8
114.375,-26.125,8
114.625,-26.125,8
114.875,-26.125,8
115.125,-26.125,8
115.375,-26.125,8
115.625,-26.125,8
115.875,-26.125,8
116.125,-26.125,8
116.375,-26.125,8
116.625,-26.125,8
116.875,-26.125,8
117.125,-26.125,8
117.375,-26.125,8
117.625,-26.125,8
117.875,-26.125,8
118.125,-26.125,8
118.375,-26.125,8
118.625,-26.125,8
118.875,-26.125,8
119.125,-26.125,8
119.375,-26.125,8
119.625,-26.125,8
119.875,-26.125,8
120.125,-26.125,8
120.375,-26.125,8
120.625,-26.125,8
